country_tcf,item_tcf,item_group,item_type,processed,variable,value,unit
italie,peanut butter,oil-bearing crops,crops and derived products,processed,extraction rates,95,%
italie,oil of palm kernels,oil-bearing crops,crops and derived products,processed,extraction rates,42,%
italie,cake of palm kernels,oil-bearing crops,crops and derived products,processed,extraction rates,51,%
italie,oil of olive,oil-bearing crops,crops and derived products,processed,extraction rates,19,%
italie,oil of castor beans,oil-bearing crops,crops and derived products,processed,extraction rates,40,%
italie,oil of sunflower seed,oil-bearing crops,crops and derived products,processed,extraction rates,38,%
italie,cake of sunflower seed,oil-bearing crops,crops and derived products,processed,extraction rates,52,%
italie,oil of rapeseed,oil-bearing crops,crops and derived products,processed,extraction rates,40,%
italie,cake of rapeseed,oil-bearing crops,crops and derived products,processed,extraction rates,53,%
italie,olive residues,oil-bearing crops,crops and derived products,processed,extraction rates,25,%
italie,oil of olive residues,oil-bearing crops,crops and derived products,processed,extraction rates,,%
italie,oil of safflower,oil-bearing crops,crops and derived products,processed,extraction rates,35,%
italie,cake of safflower,oil-bearing crops,crops and derived products,processed,extraction rates,60,%
italie,oil of sesame seed,oil-bearing crops,crops and derived products,processed,extraction rates,47,%
italie,cake of sesame seed,oil-bearing crops,crops and derived products,processed,extraction rates,50,%
italie,flour of mustard,oil-bearing crops,crops and derived products,processed,extraction rates,75,%
italie,oil of cotton seed,oil-bearing crops,crops and derived products,processed,extraction rates,17,%
italie,cake of cotton seed,oil-bearing crops,crops and derived products,processed,extraction rates,78,%
italie,oil of linseed,oil-bearing crops,crops and derived products,processed,extraction rates,32,%
italie,cake of linseed,oil-bearing crops,crops and derived products,processed,extraction rates,56,%
italie,tomatojuice single-stren,vegetables and melons,crops and derived products,processed,extraction rates,74,%
italie,tomato paste,vegetables and melons,crops and derived products,processed,extraction rates,26,%
italie,peeled tomatoes,vegetables and melons,crops and derived products,processed,extraction rates,78,%
italie,dried mushrooms,vegetables and melons,crops and derived products,processed,extraction rates,,%
italie,canned mushrooms,vegetables and melons,crops and derived products,processed,extraction rates,80,%
italie,vegetables dehydrated,vegetables and melons,crops and derived products,processed,extraction rates,20,%
italie,vegetables pr by vinegar,vegetables and melons,crops and derived products,processed,extraction rates,120,%
italie,vegetables prepared nes,vegetables and melons,crops and derived products,processed,extraction rates,80,%
italie,vegetables frozen,vegetables and melons,crops and derived products,processed,extraction rates,88,%
italie,veg. in temp preservativ,vegetables and melons,crops and derived products,processed,extraction rates,88,%
italie,veg.prep or pres.frozen,vegetables and melons,crops and derived products,processed,extraction rates,90,%
italie,oranjuice single-strengt,fruits and berries,crops and derived products,processed,extraction rates,55,%
italie,oranjuice concentrated,fruits and berries,crops and derived products,processed,extraction rates,17,%
italie,lemonjuice single-streng,fruits and berries,crops and derived products,processed,extraction rates,35,%
italie,grapefruitjuice concentr,fruits and berries,crops and derived products,processed,extraction rates,15,%
italie,ferm. beverages exc wine,fruits and berries,crops and derived products,processed,extraction rates,50,%
italie,applejuice single streng,fruits and berries,crops and derived products,processed,extraction rates,70,%
italie,applejuice concentrated,fruits and berries,crops and derived products,processed,extraction rates,22,%
italie,"plums, dried (prunes)",fruits and berries,crops and derived products,processed,extraction rates,27,%
italie,grape juice,fruits and berries,crops and derived products,processed,extraction rates,75,%
italie,must of grapes,fruits and berries,crops and derived products,processed,extraction rates,75,%
italie,wine,fruits and berries,crops and derived products,processed,extraction rates,,%
italie,"figs, dried",fruits and berries,crops and derived products,processed,extraction rates,44,%
italie,pineapplejuice concentr.,fruits and berries,crops and derived products,processed,extraction rates,20,%
italie,coffee roasted,stimulants and beverages,crops and derived products,processed,extraction rates,80,%
italie,coffee subst cont coffee,stimulants and beverages,crops and derived products,processed,extraction rates,75,%
italie,cocoa paste,stimulants and beverages,crops and derived products,processed,extraction rates,80,%
italie,cocoa husks+shell,stimulants and beverages,crops and derived products,processed,extraction rates,20,%
italie,cocoa butter,stimulants and beverages,crops and derived products,processed,extraction rates,47,%
italie,cocoa powder and cake,stimulants and beverages,crops and derived products,processed,extraction rates,53,%
italie,chocolate products nes,stimulants and beverages,crops and derived products,processed,extraction rates,470,%
italie,cotton linter,other crops,crops and derived products,processed,extraction rates,2,%
italie,cattle,meat,livestock products,primary,carcass weight,247,kg/an
italie,buffaloes,meat,livestock products,primary,carcass weight,178,kg/an
italie,sheep,meat,livestock products,primary,carcass weight,,kg/an
italie,goats,meat,livestock products,primary,carcass weight,,kg/an
italie,pigs,meat,livestock products,primary,carcass weight,111,kg/an
italie,chickens,meat,livestock products,primary,carcass weight,1.59,kg/an
italie,turkeys,meat,livestock products,primary,carcass weight,8.385,kg/an
italie,horses,meat,livestock products,primary,carcass weight,218,kg/an
italie,rabbits,meat,livestock products,primary,carcass weight,1.5,kg/an
italie,"offals of cattle, edible",edible offals,livestock products,primary,share of live weight,,%
italie,"offals of buffalo,edible",edible offals,livestock products,primary,share of live weight,7,%
italie,"offals of sheep, edible",edible offals,livestock products,primary,share of live weight,,%
italie,"offals of goats, edible",edible offals,livestock products,primary,share of live weight,,%
italie,"offals of pigs, edible",edible offals,livestock products,primary,share of live weight,,%
italie,offals of horse,edible offals,livestock products,primary,share of live weight,,%
italie,fat of cattle,slaughter fats,livestock products,primary,share of live weight,,%
italie,fat of buffalo,slaughter fats,livestock products,primary,share of live weight,,%
italie,fat of sheep,slaughter fats,livestock products,primary,share of live weight,,%
italie,fat of goats,slaughter fats,livestock products,primary,share of live weight,2,%
italie,fat of pigs,slaughter fats,livestock products,primary,share of live weight,,%
italie,"cattle hides, fresh",hides and skins,livestock products,primary,share of live weight,,%
italie,"buffalo hides, fresh",hides and skins,livestock products,primary,share of live weight,,%
italie,"sheepskins, fresh",hides and skins,livestock products,primary,share of live weight,12,%
italie,"goatskins, fresh",hides and skins,livestock products,primary,share of live weight,13,%
italie,"horse hides, fresh",hides and skins,livestock products,primary,share of live weight,,%
italie,rabbit skins,hides and skins,livestock products,primary,share of live weight,20,%
italie,"cream, fresh",milk,livestock products,processed,extraction rates,11,%
italie,butter of cow milk,milk,livestock products,processed,extraction rates,,%
italie,"whole milk, evaporated",milk,livestock products,processed,extraction rates,36,%
italie,dry whole cow milk,milk,livestock products,processed,extraction rates,27,%
italie,cheese (whole cow milk),milk,livestock products,processed,extraction rates,10,%
italie,cheese of buffalo milk,milk,livestock products,processed,extraction rates,11,%
italie,cheese of sheep milk,milk,livestock products,processed,extraction rates,17,%
italie,cheese of goat milk,milk,livestock products,processed,extraction rates,10,%
italie,hen eggs,eggs,livestock products,primary,hatching eggs,,%
italie,"wool, greasy",wool,livestock products,primary,clean share of greasy wool,48,%
malta,flour of wheat,cereals,crops and derived products,processed,extraction rates,71,%
malta,bran of wheat,cereals,crops and derived products,processed,extraction rates,21,%
malta,germ of wheat,cereals,crops and derived products,processed,extraction rates,2,%
malta,milled paddy rice,cereals,crops and derived products,processed,extraction rates,,%
malta,flour of maize,cereals,crops and derived products,processed,extraction rates,75,%
malta,bran of maize,cereals,crops and derived products,processed,extraction rates,20,%
malta,sugar refined,sugar crops,crops and derived products,processed,extraction rates,92,%
malta,groundnuts shelled,oil-bearing crops,crops and derived products,processed,extraction rates,70,%
malta,oil of olive,oil-bearing crops,crops and derived products,processed,extraction rates,18,%
malta,olive residues,oil-bearing crops,crops and derived products,processed,extraction rates,25,%
malta,tomato paste,vegetables and melons,crops and derived products,processed,extraction rates,40,%
malta,peeled tomatoes,vegetables and melons,crops and derived products,processed,extraction rates,90,%
